trade_id,date,symbol,quantity,price,client_id
T011621,2025-02-23,NFLX,-365,652.37,C3249
T011622,2025-02-03,AAPL,-50,67.88,C4982
T011623,2025-01-07,AMZN,397,612.11,C0607
T011624,2025-02-04,MSFT,684,260.0,C2014
T011625,2025-01-15,GOOGL,888,260.17,C0679
T011626,2025-03-06,GOOGL,11,105.85,C4689
T011627,2025-03-31,META,-259,118.38,C4488
T011628,2025-01-25,TSLA,-186,329.91,C3852
T011629,2025-02-28,AMZN,-72,793.46,C1580
T011630,2025-03-20,TSLA,-375,311.96,C1134
T011631,2025-03-27,AMZN,-410,113.33,C3925
T011632,2025-01-06,TSLA,-326,463.82,C3260
T011633,2025-02-21,AAPL,94,632.79,C1297
T011634,2025-03-20,META,466,606.2,C0994
T011635,2025-03-29,AAPL,-19,731.2,C2468
T011636,2025-01-21,NFLX,236,436.99,C2933
T011637,2025-03-12,NFLX,-19,686.98,C0365
T011638,2025-02-01,GOOGL,301,76.38,C3876
T011639,2025-02-22,META,-185,728.93,C3510
T011640,2025-02-28,TSLA,188,204.85,C3395
T011641,2025-03-10,NFLX,186,148.06,C1631
T011642,2025-03-03,META,314,721.18,C3781
T011643,2025-01-04,TSLA,113,104.51,C0958
T011644,2025-03-27,NFLX,500,505.34,C4440
T011645,2025-01-18,AAPL,39,458.02,C2864
T011646,2025-03-22,NFLX,-316,61.02,C1244
T011647,2025-02-25,TSLA,-477,607.63,C1199
T011648,2025-01-24,GOOGL,29,294.08,C1729
T011649,2025-03-07,META,623,82.36,C4555
T011650,2025-01-13,GOOGL,-168,115.89,C0182
T011651,2025-03-03,NFLX,940,263.59,C1398
T011652,2025-02-23,TSLA,-141,544.6,C2919
T011653,2025-01-15,NFLX,-320,602.04,C0531
T011654,2025-03-10,GOOGL,953,720.61,C1067
T011655,2025-01-03,GOOGL,-40,459.96,C0199
T011656,2025-02-06,TSLA,592,357.37,C4761
T011657,2025-02-06,TSLA,701,709.77,C0442
T011658,2025-01-03,AAPL,-7,341.07,C1151
T011659,2025-03-04,AAPL,935,407.88,C2549
T011660,2025-02-04,NFLX,-364,353.97,C3084
T011661,2025-02-21,AMZN,777,566.99,C1602
T011662,2025-03-28,TSLA,700,575.59,C0757
T011663,2025-01-28,AMZN,633,465.44,C4695
T011664,2025-01-18,TSLA,541,531.89,C4337
T011665,2025-02-05,NFLX,-135,151.61,C1556
T011666,2025-02-02,AMZN,377,653.81,C0159
T011667,2025-03-05,MSFT,346,610.26,C2772
T011668,2025-01-26,TSLA,898,120.1,C1397
T011669,2025-02-17,GOOGL,-51,490.93,C2131
T011670,2025-02-09,AMZN,277,273.71,C1262
T011671,2025-01-17,MSFT,-5,595.01,C1195
T011672,2025-02-09,MSFT,473,783.13,C0739
T011673,2025-01-07,NFLX,155,112.83,C1734
T011674,2025-02-26,AAPL,31,531.94,C4416
T011675,2025-01-08,MSFT,307,658.68,C1220
T011676,2025-02-25,NFLX,10,204.72,C4873
T011677,2025-01-31,AMZN,403,195.24,C2085
T011678,2025-02-28,MSFT,-446,460.54,C1173
T011679,2025-02-27,MSFT,701,179.59,C0904
T011680,2025-01-12,AAPL,-88,366.4,C2845
T011681,2025-02-17,AAPL,958,342.0,C3071
T011682,2025-01-31,TSLA,-46,405.4,C3487
T011683,2025-03-24,META,-361,688.99,C1839
T011684,2025-03-04,GOOGL,85,742.2,C2978
T011685,2025-03-15,MSFT,950,709.74,C1980
T011686,2025-02-08,GOOGL,59,282.61,C2000
T011687,2025-03-17,NFLX,-89,617.94,C0446
T011688,2025-01-20,MSFT,-454,328.8,C4654
T011689,2025-02-17,META,-66,748.13,C2688
T011690,2025-03-12,AAPL,668,281.89,C2957
T011691,2025-02-23,AMZN,945,199.66,C1868
T011692,2025-03-19,META,963,671.86,C2477
T011693,2025-03-16,TSLA,448,271.12,C1062
T011694,2025-03-12,MSFT,-226,541.29,C2855
T011695,2025-01-29,AMZN,287,438.5,C2777
T011696,2025-03-15,NFLX,95,195.26,C0371
T011697,2025-03-14,AAPL,539,572.04,C1320
T011698,2025-02-17,META,-205,494.42,C0335
T011699,2025-03-15,TSLA,899,368.95,C1537
T011700,2025-03-24,GOOGL,241,431.36,C0652
T011701,2025-02-25,TSLA,-249,82.91,C3075
T011702,2025-01-17,GOOGL,468,396.86,C4807
T011703,2025-01-09,MSFT,417,171.77,C3104
T011704,2025-02-03,META,-102,50.04,C1515
T011705,2025-02-14,GOOGL,707,185.06,C2289
T011706,2025-03-29,GOOGL,975,469.31,C3028
T011707,2025-01-09,NFLX,-60,441.23,C4776
T011708,2025-01-07,TSLA,-456,159.2,C2186
T011709,2025-01-16,MSFT,281,54.78,C1445
T011710,2025-01-19,NFLX,36,342.71,C2599
T011711,2025-01-06,AAPL,118,179.95,C0759
T011712,2025-01-11,TSLA,949,496.38,C2781
T011713,2025-03-17,MSFT,816,419.05,C4152
T011714,2025-03-02,META,212,528.12,C0129
T011715,2025-02-11,AMZN,454,224.07,C4106
T011716,2025-01-13,NFLX,221,613.21,C4275
T011717,2025-01-12,NFLX,39,68.46,C4145
T011718,2025-03-26,NFLX,296,381.52,C2611
T011719,2025-03-15,AAPL,496,370.81,C4248
T011720,2025-01-20,META,-343,748.53,C2020
T011721,2025-02-19,GOOGL,-269,511.15,C4968
T011722,2025-02-05,AMZN,-123,706.42,C3627
T011723,2025-03-29,GOOGL,-153,534.98,C4026
T011724,2025-03-10,MSFT,125,354.93,C1548
T011725,2025-02-06,AAPL,-256,734.0,C0918
T011726,2025-01-12,META,817,746.83,C4154
T011727,2025-02-09,AAPL,-419,782.19,C2409
T011728,2025-02-23,TSLA,-342,314.13,C1945
T011729,2025-01-02,MSFT,364,117.84,C3968
T011730,2025-02-19,GOOGL,-327,133.59,C2041
T011731,2025-02-10,GOOGL,848,372.01,C1985
T011732,2025-02-14,NFLX,-291,153.52,C3146
T011733,2025-01-09,META,-442,743.1,C0299
T011734,2025-03-03,GOOGL,493,243.66,C4700
T011735,2025-03-27,GOOGL,-110,594.73,C4673
T011736,2025-02-16,NFLX,714,444.31,C0877
T011737,2025-01-05,AAPL,-111,735.25,C0212
T011738,2025-03-17,AAPL,-256,475.63,C1146
T011739,2025-01-01,GOOGL,325,788.84,C2132
T011740,2025-02-13,TSLA,839,111.05,C3155
T011741,2025-01-22,AMZN,630,549.12,C3730
T011742,2025-02-07,MSFT,569,511.13,C0976
T011743,2025-01-19,GOOGL,874,557.27,C1512
T011744,2025-03-21,MSFT,-145,287.91,C4793
T011745,2025-01-31,GOOGL,-152,116.4,C0798
T011746,2025-03-08,META,348,210.7,C3969
T011747,2025-03-28,META,-322,695.89,C2109
T011748,2025-02-11,TSLA,-237,671.62,C3747
T011749,2025-03-23,AMZN,816,217.7,C0704
T011750,2025-01-26,GOOGL,773,71.35,C4595
T011751,2025-01-13,NFLX,-447,547.65,C2292
T011752,2025-02-27,GOOGL,520,214.75,C0239
T011753,2025-01-18,AMZN,-79,419.82,C1932
T011754,2025-03-08,GOOGL,-359,379.28,C3048
T011755,2025-03-28,AAPL,430,548.27,C0851
T011756,2025-01-03,TSLA,991,313.81,C2188
T011757,2025-02-24,AAPL,-109,377.81,C4630
T011758,2025-03-30,META,578,671.97,C0472
T011759,2025-02-27,TSLA,589,285.47,C1584
T011760,2025-03-04,AAPL,-263,190.15,C2230
T011761,2025-02-21,META,-422,337.54,C4488
T011762,2025-03-30,AAPL,145,247.32,C2263
T011763,2025-01-24,META,858,728.18,C1623
T011764,2025-03-13,GOOGL,648,58.09,C1063
T011765,2025-01-09,TSLA,896,668.43,C4598
T011766,2025-02-06,TSLA,232,232.25,C0664
T011767,2025-03-24,GOOGL,860,254.23,C1678
T011768,2025-02-22,META,802,131.02,C3860
T011769,2025-03-21,TSLA,-457,441.07,C3609
T011770,2025-01-24,TSLA,-479,84.21,C2498
T011771,2025-01-21,GOOGL,538,377.59,C2909
T011772,2025-02-09,MSFT,327,599.72,C4977
T011773,2025-03-03,AMZN,426,588.29,C2927
T011774,2025-03-11,META,654,149.12,C4616
T011775,2025-03-10,NFLX,639,304.09,C2501
T011776,2025-01-14,META,845,641.43,C1671
T011777,2025-02-11,AAPL,468,158.54,C0402
T011778,2025-02-19,TSLA,-200,209.56,C2489
T011779,2025-03-02,NFLX,939,189.84,C0745
T011780,2025-01-04,NFLX,-379,744.4,C3330
T011781,2025-03-13,AMZN,142,74.16,C2586
T011782,2025-03-29,GOOGL,-311,132.33,C0170
T011783,2025-03-16,TSLA,926,790.89,C2726
T011784,2025-01-17,NFLX,-234,589.57,C0725
T011785,2025-03-26,NFLX,334,582.29,C1353
T011786,2025-02-26,NFLX,8,262.67,C0877
T011787,2025-03-31,AMZN,484,525.43,C1933
T011788,2025-02-17,META,-389,395.86,C2530
T011789,2025-02-13,META,68,291.86,C0181
T011790,2025-02-14,AAPL,674,102.75,C2996
T011791,2025-03-21,META,427,796.97,C2115
T011792,2025-03-31,AMZN,528,104.82,C0673
T011793,2025-02-02,NFLX,639,437.83,C0490
T011794,2025-01-31,MSFT,-424,432.74,C2939
T011795,2025-02-16,TSLA,185,597.22,C0067
T011796,2025-01-06,NFLX,-178,184.61,C2173
T011797,2025-03-13,AAPL,-312,705.69,C0763
T011798,2025-03-12,AAPL,-413,640.02,C1646
T011799,2025-02-03,NFLX,-220,486.19,C4131
T011800,2025-02-22,AAPL,-443,507.63,C2747
T011801,2025-01-14,NFLX,-300,309.38,C4173
T011802,2025-01-16,MSFT,982,113.84,C1561
T011803,2025-02-12,AMZN,-424,214.62,C2401
T011804,2025-03-14,AAPL,974,598.05,C0507
T011805,2025-03-15,MSFT,-342,69.8,C2740
T011806,2025-03-22,TSLA,-494,147.23,C1372
T011807,2025-01-12,TSLA,-158,702.74,C1870
T011808,2025-03-11,NFLX,793,666.64,C4896
T011809,2025-01-19,GOOGL,276,645.96,C3971
T011810,2025-02-10,MSFT,614,456.4,C2654
T011811,2025-02-22,AAPL,305,659.79,C2103
T011812,2025-01-29,META,-116,463.62,C1663
T011813,2025-03-11,MSFT,-261,378.59,C4974
T011814,2025-02-28,MSFT,-359,778.33,C1187
T011815,2025-03-30,NFLX,820,785.17,C0095
T011816,2025-03-05,AMZN,-439,215.03,C4760
T011817,2025-01-24,GOOGL,31,257.15,C2105
T011818,2025-03-30,MSFT,684,260.35,C0027
T011819,2025-01-16,AAPL,-144,64.92,C1985
T011820,2025-02-21,META,744,548.21,C2449
T011821,2025-03-21,NFLX,-284,607.11,C1078
T011822,2025-01-06,GOOGL,32,141.19,C3717
T011823,2025-02-06,TSLA,603,724.2,C1225
T011824,2025-03-26,MSFT,296,172.12,C2808
T011825,2025-01-04,META,198,529.47,C0079
T011826,2025-02-07,AMZN,-96,663.13,C4821
T011827,2025-02-10,NFLX,340,413.87,C4711
T011828,2025-03-22,AAPL,513,204.0,C2315
T011829,2025-01-14,META,622,91.05,C0898
T011830,2025-03-12,MSFT,-499,479.15,C4589
T011831,2025-03-27,NFLX,126,343.34,C3463
T011832,2025-02-20,AMZN,69,120.93,C0219
T011833,2025-03-06,NFLX,-276,693.25,C4381
T011834,2025-02-21,TSLA,352,75.77,C4303
T011835,2025-01-30,MSFT,160,633.52,C0064
T011836,2025-02-26,AMZN,-332,626.34,C3699
T011837,2025-03-20,META,382,52.41,C0641
T011838,2025-03-23,AAPL,390,158.92,C1963
T011839,2025-01-30,AAPL,-65,565.8,C0854
T011840,2025-02-11,TSLA,424,387.67,C2255
T011841,2025-01-11,GOOGL,593,490.84,C4533
T011842,2025-01-27,NFLX,-435,258.18,C4747
T011843,2025-01-24,NFLX,-247,235.3,C0505
T011844,2025-02-08,META,158,473.49,C4687
T011845,2025-03-13,MSFT,-437,285.5,C1639
T011846,2025-01-18,META,362,56.19,C2579
T011847,2025-03-18,AMZN,356,239.27,C3445
T011848,2025-02-14,NFLX,525,229.74,C4441
T011849,2025-03-29,NFLX,495,247.36,C3329
T011850,2025-03-28,TSLA,128,586.06,C0459
T011851,2025-01-12,TSLA,-294,101.09,C2268
T011852,2025-02-18,META,25,80.44,C1098
T011853,2025-01-31,META,581,380.1,C0423
T011854,2025-01-22,AMZN,701,336.56,C1978
T011855,2025-02-13,GOOGL,542,642.78,C0801
T011856,2025-03-05,META,220,678.41,C2030
T011857,2025-03-18,GOOGL,502,398.98,C4161
T011858,2025-01-25,TSLA,183,206.63,C2389
T011859,2025-02-20,TSLA,873,269.72,C4882
T011860,2025-01-07,TSLA,-36,625.26,C1669
T011861,2025-01-06,NFLX,-124,131.15,C3205
T011862,2025-01-24,TSLA,299,417.96,C3571
T011863,2025-01-19,TSLA,813,732.9,C3152
T011864,2025-03-24,MSFT,-312,199.77,C4407
T011865,2025-01-09,NFLX,-164,53.99,C1560
T011866,2025-02-05,NFLX,885,414.74,C3999
T011867,2025-02-09,MSFT,384,302.36,C0374
T011868,2025-01-24,MSFT,-196,586.47,C3959
T011869,2025-02-17,AAPL,891,678.42,C2418
T011870,2025-03-04,MSFT,-468,228.98,C3881
T011871,2025-03-10,META,-423,283.81,C1587
T011872,2025-02-22,MSFT,285,69.54,C3402
T011873,2025-02-23,META,-358,508.83,C0386
T011874,2025-02-11,GOOGL,448,473.09,C3921
T011875,2025-02-14,TSLA,787,416.29,C3620
T011876,2025-03-31,AMZN,994,228.92,C0875
T011877,2025-01-14,META,463,494.76,C1856
T011878,2025-01-29,GOOGL,-149,511.98,C1964
T011879,2025-01-06,AAPL,615,669.89,C4043
T011880,2025-01-07,GOOGL,-463,311.77,C3666
T011881,2025-02-06,AMZN,263,684.37,C3704
T011882,2025-02-22,GOOGL,29,639.01,C3342
T011883,2025-01-18,NFLX,461,672.84,C1621
T011884,2025-03-28,GOOGL,-93,168.56,C0848
T011885,2025-02-07,MSFT,-103,187.87,C3420
T011886,2025-02-28,AAPL,622,677.82,C1127
T011887,2025-01-01,NFLX,-5,473.35,C3483
T011888,2025-03-09,NFLX,186,529.12,C3721
T011889,2025-02-13,META,-214,414.61,C4012
T011890,2025-02-16,MSFT,140,582.1,C0200
T011891,2025-02-04,AMZN,742,477.68,C2041
T011892,2025-03-28,AAPL,608,126.0,C3127
T011893,2025-03-01,META,-250,256.77,C4040
T011894,2025-03-31,META,-256,740.28,C3147
T011895,2025-02-21,AMZN,626,385.67,C0660
T011896,2025-01-08,AMZN,912,198.99,C4776
T011897,2025-03-21,META,573,323.97,C2779
T011898,2025-02-10,GOOGL,637,261.46,C3245
T011899,2025-01-03,GOOGL,285,531.06,C4859
T011900,2025-03-10,GOOGL,541,464.97,C0059
T011901,2025-03-25,GOOGL,850,133.84,C1328
T011902,2025-01-14,AAPL,-146,714.61,C4810
T011903,2025-01-26,META,519,311.11,C0573
T011904,2025-03-11,MSFT,-438,577.95,C2956
T011905,2025-02-27,AAPL,-187,388.64,C0034
T011906,2025-02-09,NFLX,550,780.05,C0636
T011907,2025-02-20,GOOGL,14,534.69,C2964
T011908,2025-01-05,TSLA,897,777.24,C4247
T011909,2025-03-18,AMZN,-172,650.09,C4541
T011910,2025-02-01,META,-141,490.42,C1743
T011911,2025-03-21,GOOGL,-6,523.84,C1145
T011912,2025-01-01,GOOGL,-472,572.81,C3447
T011913,2025-03-18,AMZN,346,551.82,C4333
T011914,2025-02-23,AMZN,660,111.48,C4203
T011915,2025-01-11,MSFT,-280,513.2,C3409
T011916,2025-02-22,AAPL,-27,271.73,C4895
T011917,2025-01-08,META,177,321.14,C4233
T011918,2025-01-25,NFLX,-192,108.56,C1163
T011919,2025-02-09,AMZN,870,621.23,C1256
T011920,2025-02-01,NFLX,365,274.83,C1101
T011921,2025-03-29,META,-48,344.54,C1244
T011922,2025-01-28,AAPL,-49,542.41,C4401
T011923,2025-03-19,META,505,786.37,C0769
T011924,2025-01-03,GOOGL,300,82.6,C4493
T011925,2025-03-25,TSLA,-471,89.19,C4406
T011926,2025-03-20,NFLX,317,293.44,C4456
T011927,2025-03-03,TSLA,290,617.9,C2632
T011928,2025-01-27,MSFT,-102,719.69,C0627
T011929,2025-02-14,MSFT,-184,128.61,C0714
T011930,2025-01-25,MSFT,-303,304.54,C0049
T011931,2025-03-02,NFLX,920,301.56,C2387
T011932,2025-02-13,TSLA,-248,236.94,C4335
T011933,2025-02-15,AMZN,943,584.82,C1779
T011934,2025-01-14,NFLX,827,436.96,C1821
T011935,2025-01-08,AMZN,650,73.91,C3232
T011936,2025-02-17,AMZN,501,84.11,C0767
T011937,2025-01-14,GOOGL,632,400.66,C0231
T011938,2025-03-06,AAPL,529,252.44,C3267
T011939,2025-03-21,GOOGL,943,85.92,C2689
T011940,2025-03-23,META,292,207.42,C1855
T011941,2025-01-07,MSFT,207,123.65,C2747
T011942,2025-03-20,MSFT,776,704.79,C1636
T011943,2025-03-29,NFLX,-320,230.31,C1515
T011944,2025-02-18,AMZN,-311,459.74,C3175
T011945,2025-02-24,NFLX,931,88.28,C3009
T011946,2025-01-13,GOOGL,652,635.18,C0296
T011947,2025-03-14,NFLX,335,96.01,C4371
T011948,2025-02-25,NFLX,112,200.62,C3076
T011949,2025-02-25,GOOGL,678,549.81,C4562
T011950,2025-01-15,AMZN,-212,781.41,C1654
T011951,2025-02-26,AAPL,274,204.5,C1300
T011952,2025-02-27,AAPL,17,89.4,C2281
T011953,2025-02-04,GOOGL,-488,340.47,C1266
T011954,2025-03-29,GOOGL,-103,418.66,C1916
T011955,2025-01-16,AAPL,-378,568.88,C2686
T011956,2025-01-08,TSLA,896,683.93,C4420
T011957,2025-03-28,TSLA,607,374.77,C1691
T011958,2025-02-14,MSFT,322,573.96,C1484
T011959,2025-02-09,GOOGL,-488,202.62,C4664
T011960,2025-02-23,AAPL,950,747.23,C3180
T011961,2025-01-14,AMZN,233,331.72,C2138
T011962,2025-02-28,AMZN,-90,157.47,C4626
T011963,2025-02-22,TSLA,393,335.18,C2551
T011964,2025-01-27,AAPL,752,179.58,C2285
T011965,2025-02-16,TSLA,448,303.27,C4391
T011966,2025-03-21,NFLX,-318,630.32,C0656
T011967,2025-01-06,TSLA,545,128.85,C1149
T011968,2025-02-24,NFLX,627,106.87,C3661
T011969,2025-02-13,GOOGL,755,161.79,C3182
T011970,2025-01-18,GOOGL,246,371.65,C1736
T011971,2025-01-16,AAPL,-165,157.94,C4181
T011972,2025-01-12,MSFT,688,623.53,C1079
T011973,2025-01-20,GOOGL,694,555.45,C4528
T011974,2025-02-14,MSFT,-319,737.02,C2808
T011975,2025-03-05,TSLA,962,758.19,C1235
T011976,2025-02-28,META,190,336.74,C3746
T011977,2025-03-31,TSLA,966,465.86,C0736
T011978,2025-01-22,AAPL,648,577.46,C4517
T011979,2025-02-16,AAPL,416,543.24,C2193
T011980,2025-01-29,META,-296,82.08,C3648
T011981,2025-03-27,TSLA,192,441.78,C2689
T011982,2025-02-14,MSFT,-450,445.56,C1195
T011983,2025-03-18,MSFT,-199,320.04,C2472
T011984,2025-01-09,TSLA,-438,304.45,C0672
T011985,2025-01-24,AMZN,-18,407.7,C2580
T011986,2025-01-15,AMZN,890,212.76,C3949
T011987,2025-02-05,MSFT,261,647.48,C3647
T011988,2025-01-13,NFLX,445,350.42,C2849
T011989,2025-02-13,AMZN,413,779.16,C3786
T011990,2025-03-12,META,-349,219.7,C3081
T011991,2025-03-13,META,-485,472.3,C3453
T011992,2025-03-19,NFLX,-406,351.56,C0174
T011993,2025-03-17,NFLX,-408,416.21,C1805
T011994,2025-02-05,GOOGL,972,560.55,C4880
T011995,2025-03-02,AAPL,424,449.89,C4133
T011996,2025-03-22,AAPL,-486,390.72,C2923
T011997,2025-02-09,AMZN,140,613.95,C1967
T011998,2025-01-27,TSLA,355,714.01,C3596
T011999,2025-01-01,GOOGL,349,133.87,C4201
T012000,2025-02-03,AMZN,631,600.35,C4481
T012001,2025-03-09,META,311,86.55,C3715
T012002,2025-03-29,TSLA,574,179.16,C1527
T012003,2025-01-21,META,364,331.27,C1337
T012004,2025-02-02,TSLA,144,91.81,C2270
T012005,2025-01-07,MSFT,801,150.89,C3546
T012006,2025-03-06,GOOGL,-411,635.25,C2596
T012007,2025-01-03,GOOGL,-110,283.95,C4763
T012008,2025-02-20,MSFT,809,300.4,C1844
T012009,2025-03-20,TSLA,-284,732.94,C3504
T012010,2025-02-23,TSLA,925,695.04,C0196
T012011,2025-03-21,NFLX,841,519.94,C4843
T012012,2025-03-15,META,653,504.07,C1308
T012013,2025-02-28,NFLX,-467,91.94,C2004
T012014,2025-01-06,AMZN,803,444.37,C4798
T012015,2025-01-29,AAPL,-134,143.18,C1493
T012016,2025-01-17,META,-329,234.33,C4016
T012017,2025-03-01,MSFT,405,560.37,C1893
T012018,2025-01-22,NFLX,967,55.81,C3151
T012019,2025-01-24,AMZN,121,139.68,C1291
T012020,2025-03-22,GOOGL,-366,184.84,C3129
T012021,2025-03-26,GOOGL,-68,325.91,C1819
T012022,2025-02-20,GOOGL,616,268.25,C4047
T012023,2025-02-19,AAPL,113,432.61,C0879
T012024,2025-01-11,MSFT,387,691.83,C1394
T012025,2025-02-25,META,-24,221.08,C1180
T012026,2025-03-12,NFLX,482,458.01,C1521
T012027,2025-02-11,AAPL,309,324.83,C4753
T012028,2025-02-08,TSLA,702,769.17,C3286
T012029,2025-03-10,TSLA,67,707.99,C2720
T012030,2025-02-17,GOOGL,383,413.91,C3621
T012031,2025-02-26,MSFT,161,516.39,C4845
T012032,2025-01-21,NFLX,141,225.83,C4566
T012033,2025-03-23,AMZN,-369,412.69,C3363
T012034,2025-01-20,TSLA,250,635.17,C3168
T012035,2025-01-15,AMZN,-423,158.4,C2740
T012036,2025-03-10,META,-134,291.07,C0804
T012037,2025-03-18,AMZN,88,747.05,C3689
T012038,2025-02-20,NFLX,86,140.61,C4506
T012039,2025-03-17,META,454,302.04,C0111
T012040,2025-03-03,META,12,165.93,C3287
T012041,2025-03-26,TSLA,352,179.06,C3275
T012042,2025-02-06,AMZN,254,380.0,C3622
T012043,2025-01-06,AMZN,54,415.79,C1313
T012044,2025-03-12,META,314,526.22,C2935
T012045,2025-01-26,META,708,793.44,C3675
T012046,2025-01-08,AMZN,65,769.88,C2920
T012047,2025-03-14,AAPL,-15,609.68,C1320
T012048,2025-01-04,NFLX,411,738.23,C4201
T012049,2025-01-21,META,709,769.15,C4677
T012050,2025-01-31,MSFT,466,56.5,C4479
T012051,2025-01-21,GOOGL,-332,552.74,C4206
T012052,2025-01-25,AAPL,51,256.78,C1420
T012053,2025-01-15,AMZN,-209,169.76,C2016
T012054,2025-02-04,AAPL,508,65.19,C4361
T012055,2025-02-18,NFLX,26,520.1,C3452
T012056,2025-02-12,NFLX,637,583.68,C3662
T012057,2025-02-10,NFLX,359,479.23,C2902
T012058,2025-02-06,NFLX,-22,445.12,C2246
T012059,2025-02-26,AAPL,479,464.04,C4858
T012060,2025-02-11,MSFT,86,473.48,C3916
T012061,2025-02-16,MSFT,229,195.46,C3864
T012062,2025-03-02,AMZN,-436,658.19,C0708
T012063,2025-01-14,NFLX,935,569.19,C1564
T012064,2025-03-09,META,-481,182.27,C3732
T012065,2025-02-22,AAPL,-145,412.19,C1431
T012066,2025-03-25,MSFT,-311,376.77,C1506
T012067,2025-02-03,NFLX,746,256.84,C2775
T012068,2025-03-17,MSFT,764,521.76,C1905
T012069,2025-01-24,AAPL,-313,706.6,C1877
T012070,2025-01-20,MSFT,270,534.71,C1016
T012071,2025-03-10,TSLA,512,274.22,C4899
T012072,2025-01-30,NFLX,156,93.05,C0996
T012073,2025-03-29,MSFT,-445,111.74,C0909
T012074,2025-01-07,AMZN,440,317.9,C2180
T012075,2025-02-05,AMZN,707,500.98,C1053
T012076,2025-02-07,GOOGL,560,753.5,C2499
T012077,2025-03-21,NFLX,342,392.16,C0759
T012078,2025-02-21,GOOGL,344,611.28,C0688
T012079,2025-01-15,AAPL,686,56.23,C0771
T012080,2025-02-15,META,201,518.1,C0247
T012081,2025-01-23,AMZN,182,245.7,C1469
T012082,2025-01-12,GOOGL,-432,720.61,C1673
T012083,2025-02-13,AAPL,967,400.74,C4174
T012084,2025-01-15,GOOGL,962,592.89,C3173
T012085,2025-02-18,MSFT,797,426.44,C4458
T012086,2025-01-21,TSLA,-194,381.47,C0124
T012087,2025-01-15,GOOGL,221,59.71,C1158
T012088,2025-01-14,MSFT,231,526.07,C1448
T012089,2025-02-11,NFLX,-105,157.04,C1122
T012090,2025-03-21,TSLA,-91,643.74,C2558
T012091,2025-01-15,GOOGL,378,539.18,C4914
T012092,2025-03-04,AMZN,872,614.01,C3606
T012093,2025-03-09,TSLA,439,693.25,C1710
T012094,2025-01-27,NFLX,-443,468.25,C3428
T012095,2025-03-28,META,-272,308.24,C2168
T012096,2025-02-22,META,-214,329.85,C1067
T012097,2025-02-21,MSFT,557,198.94,C4566
T012098,2025-03-04,AMZN,-139,110.67,C3787
T012099,2025-03-14,MSFT,-177,694.45,C0692
T012100,2025-02-22,META,81,394.39,C3798
T012101,2025-02-26,GOOGL,772,215.1,C2321
T012102,2025-02-21,MSFT,871,585.3,C3386
T012103,2025-02-12,AAPL,60,507.35,C0668
T012104,2025-01-07,MSFT,-447,233.33,C3809
T012105,2025-02-11,MSFT,348,161.19,C2556
T012106,2025-01-04,NFLX,175,618.65,C1975
T012107,2025-03-10,AMZN,-260,188.85,C3942
T012108,2025-01-05,MSFT,-342,588.31,C4152
T012109,2025-03-16,TSLA,876,75.93,C3521
T012110,2025-03-21,MSFT,833,299.45,C2536
T012111,2025-02-10,META,-383,326.4,C1715
T012112,2025-01-04,GOOGL,-316,378.16,C3922
T012113,2025-01-02,AAPL,699,451.2,C0692
T012114,2025-03-08,AAPL,386,164.0,C4431
T012115,2025-01-21,META,-353,433.72,C0087
T012116,2025-03-11,MSFT,163,565.81,C2666
T012117,2025-02-12,AAPL,-139,630.25,C1110
T012118,2025-03-23,AMZN,508,313.24,C0439
T012119,2025-03-10,AAPL,560,410.36,C4657
T012120,2025-01-09,GOOGL,-318,682.48,C3753
T012121,2025-03-25,MSFT,-93,734.84,C0525
T012122,2025-01-28,AAPL,102,368.29,C4582
T012123,2025-01-26,META,-323,115.66,C2353
T012124,2025-03-23,GOOGL,-298,329.32,C4181
T012125,2025-03-24,META,-6,789.96,C0815
T012126,2025-01-03,AAPL,245,628.38,C3820
T012127,2025-03-14,GOOGL,-166,646.94,C3988
T012128,2025-02-18,META,-104,725.99,C3267
T012129,2025-01-17,MSFT,-313,52.17,C0429
T012130,2025-03-04,GOOGL,57,259.17,C3444
T012131,2025-02-24,AAPL,522,484.34,C2893
T012132,2025-01-23,GOOGL,177,185.93,C2805
T012133,2025-02-03,MSFT,109,222.98,C2031
T012134,2025-03-10,GOOGL,641,758.42,C1479
T012135,2025-01-15,AMZN,-187,793.28,C3930
T012136,2025-02-16,META,382,675.69,C3168
T012137,2025-01-03,AAPL,732,773.61,C0871
T012138,2025-03-24,META,800,562.01,C2235
T012139,2025-01-28,GOOGL,908,82.61,C1101
T012140,2025-01-03,AMZN,-165,365.91,C1280
T012141,2025-01-04,META,-222,629.98,C2291
T012142,2025-03-29,AMZN,572,756.91,C3869
T012143,2025-01-31,TSLA,654,652.02,C0587
T012144,2025-02-14,GOOGL,919,690.1,C2648
T012145,2025-02-28,TSLA,596,501.36,C4705
T012146,2025-02-14,AMZN,230,462.22,C4316
T012147,2025-03-16,META,-309,189.0,C1123
T012148,2025-02-06,META,-149,217.73,C1753
T012149,2025-03-06,META,53,546.44,C3744
T012150,2025-01-09,MSFT,687,489.98,C4234
T012151,2025-01-17,GOOGL,-213,672.42,C4689
T012152,2025-03-06,NFLX,-383,544.51,C4153
T012153,2025-01-03,TSLA,-71,554.7,C0958
T012154,2025-01-26,AAPL,318,118.37,C2909
T012155,2025-02-22,NFLX,247,585.43,C1612
